text,emotion
shoutout to the new spider-man movie for not making the muslim girl wear a two piece hijab,4
anyway!! hope everyone has a wonderful day ️ your kind words never fail to make me smile & im grateful for u guys,4
just got on the water raft ride at the amusement park and this girl was like “omg you look just like a famous tiktoker” lmfAO,4
it’s funny to me that everyone on twitter keeps complimenting my voice but like anyone that’s ever heard me laugh can vouch that i have the worlds UGLIEST laugh on the planet and it’s not a cute ugly it’s just straight GROSS,4
ur so cOrnY ,4
"hi in case u didn’t know 19 years ago, god blessed the world w maia aka @mxmtoon aka one of the sweetest, most talented people on the whole planet im beyond blessed to be a fan & a friend   maia ur an angel & i adore u & i hope your birthday is as phenomenal as u are ",4
this tweet was a joke but kpop stan twitter seems proud of me so i’ll let it rock love u guys ,4
idk why everyone’s always hating on kpop stans?? i LOVEd the song gangnam style,4
goodnight twitter thank u everyone for all your love & kind words i appreciate u guys  ,4
i’m going to a wedding & i made a lil transformation vid :’) ,4
"aHhh thank you for 10,000 youtube subscribers!! ",4
sometimes when i’m bored i put text stickers over my friends messages so it looks like they’re sending me messages they never sent and it’s honestly never not funny ,4
nora and i made some cute prairie dog pet friends today look how cute ,4
LOOK HOW PRECIOUS THIS IS IM CHEEESING ,4
idk why i did that dumb finger gun thing hahah but here’s another tiktok :’) ,4
for everyone asking about my mascara :)) idk why i said bye at the end lmao ,4
"good morning!! 11,000 followers wtf where did u all come from?,? nice to meet u tho i’m zahra :) if u wanna follow me on instagram my @ is zahr4 !!",4
whatthe HEDCLKMDLK DID MILEY CYRUS REALLY JUST POST ONE OF MY VIDEOS ON HER TWITTER I AM YELLING ,4
i just hit 1 million followers on tiktok this feels unreal what the heck,4
hi @ everyone that’s here from tiktok ily,4
mxmtoon called me her tiktok crush and i cried,4
i told my friend sam i was having a rough night and she made this for me and i’m literally crying so hard how did i get blessed with such phenomenal friends ,4
i’m hOWLING look at their faces ,4
bruno major makes me wanna be in love,4
i’m eating cosmic brownies in the bathtub while watching a v cute movie and my heart is warm and happy i hope ur all having great nights too,4
i should let y’all know before muslim twitter comes for my head that this was 100% staged and that’s just my friend mike lfmsoxodh ,4
getting recognized in public and having fans come up to me is the weirdest but most flattering thing on the planet like i don’t deserve this at all but i love u and thank u for appreciating my content ufhagxhs,4
"the weathers too nice for me to feel down today but here i am anyway!!,!",4
almost got into a car accident with one of my math professors hahah i’m glad ur a pro at discrete probability sir but please learn to YIELD ,4
"one time, bbno$ dm’ed me first on instagram and then left me on seen lol cool",4
my apple pay wouldn’t work at the 518 market this morning and the kid behind me paid for my breakfast :’( an absolute angel shoutout to jay,4
i deadass laughed so hard for so long yesterday that my face is still sore today but i’m not complaining one bit bc ,4
cute date idea: costco,4
was feeling good and sent a rly cute selfie to my girls group chat and they ALL aired me so i’m currently looking for replacements lmk if ur interested ty,4
i adore this woman look how cute she is ,4
"forget cup pong, this is my favorite imessage game ",4
starting my own muslim women fashion company that specializes in fleece burkas let me know if you’re interested in investing ty,4
ok that’s it i’m getting SKINNY starting TOMORROW,4
someone deadass made me a fanpage on tiktok i am DEAD i love my 12 year old friends,4
happy valentine’s day  say it back  $zhashh,4
this boy just walked into class and sat next to his friend and they dapped each other up and then like followed it up w a whole ass secret handshake and it was lowkey super cute why don’t i have friends like this &gt;:(,4
i changed my tiktok bio to “follow me or you’re racist” and guess who gained 700 new followers today LMFAo,4
LMFAAAAOOOOOOOOOOOOOO,4
i fall in love at least 72x a day scrolling through tiktok smh this is unhealthy,4
grateful for my little brother but also ?/?:!??? ,4
"ok ya sometimes im dumb but do yall remember when i finessed the heck out of that APUSH summer hw? we had to write 5 essays & my dumb ass put it all off til the v last minute so i wrote 2 essays, made 4 copies of 1, & handed it in w my fingers crossed. guess who got a  lmfaoao",4
not to toot my own horn or anything but i’m kind of a big deal on tiktok,4
"hi valentine’s day is next week so if u need my address to mail me roses or chocolate strawberries or one of those 7’ teddy bears, my dm’s are open ",4
ya it’s true i have a big fat crush on paul rudd,4
ya girl made $112 in youtube ad revenue this month and i didn’t have to do anything lol im quitting school and pursuing youtube fr this time ,4
theres a boy in one of my classes that looks rly familiar & im pretty sure that he might be tiktok famous & i need to get to the bottom of this bc my curiosity is killing me but if i confront him & im wrong i will look like a total loser  i will keep u all updated on my mission,4
alhamdulillah for my nose,4
one day i was working at chipotle and i dared my coworker to start greeting customers with “who are you” instead of “how are you” just for shits and giggles and it was really neat to see how many people in clifton park are named “good”,4
was in a mood and i accidentally dyed my hair orange lol good thing i’m a hijabi,4
ok idk why it took me 19 whole years to finally get around to watching shawshank redemption but omg this was hands down the best movie i’ve ever seen and if u haven’t watched it plEASe do i promise u won’t regret it,4
you ever smile so hard your face aches? thats the best feeling,4
do we have owls in upstate new york bc i’ve never seen one but something or someOne is aggressively whoo-whoo-whooing outside of my window and ya girl is tiRED,4
my afghan parents get SO ridiculously into these sappy romantic christmas movies it’s hilarious i love them,4
"ok tonights gonna suck and so is tomorrow but after that 1pm final, im done for a whole month and i get to see sue misevis and i dont need to do any homework or wake up for 8ams and i get to just chill and i am so so excited i can do this",4
looks like lil man is wearing one of those bubble cloud clay face masks lmao hella cute i want ,4
my brother saw this tweet and texted me to make sure i was doing ok and then came home w macarons :’) tell me i’m not the luckiest sister on the planet ,4
took a test on our laptops & the prof was worried we’d be cheating so she made everyone move their seats to face the back of the room so she could see our screens it was like a whole 10 min ordeal that couldve been completely avoided if she just idk stood in the back of the room,4
i don’t think i’ve ever met anyone that makes me laugh as hard as sue does ,4
my pants da just tore right down the back like in a frickin cartoon even made the sound and everything smH how’s your day going,4
i was working at chipotle yesterday and a cute little boy was like “do you like my haircut?” and said “i love it! do you like mine?” and he nodded really enthusiastically smh lyin ass lil bugger,4
update: it looks mad cute?? i’m quitting school and cutting hair hmu ,4
hello twitter this is an appreciation post for one of the most beautiful humans god has ever created just look at this queen ,4
alis twitter got suspended because he was telling republicans that voting starts wednesday LMFAAOO,4
ok hello am i the only one who’s super attracted to beto o’rourke i would marry that man in a heartbeat wow,4
HAHAHAHAHAHAHAHAHAHAHAHAH ,4
"benda macamni pun aku boleh terhibur, bodo betul ",4
nice la 17-19 johor sial ,4
sexynya suara raeh :3 I DAH POST LA GAMBAR I LUKIS ,4
"hi guys, im officially bisexual :) ",4
"assalamualaikum fasha, i letih i sandha kejap eh ",4
cantiknya gigi  ,4
muka suci ahhahahhhhhjjahahhj ,4
FINALLY BOLEH TENGOK EREN ,4
in shaa allah tricep i macam ni one day senang nak bagi penumbuk kat boyfriend  ,4
little girl just ran by me in the airport panting “my breath is so tired” ,5
going snowboarding tm & i’ve already picked out what color casts i’m gonna get for when i accidentally break both my wrists and a leg,5
carpet diem ,5
one time i lost my little brother at the mall and he wouldn’t pick up his phone so i left him a very angry voicemail and some girls came up to me while i was recording and were like “omg don’t you make tiktoks” and here’s that voicemail LMAO ,5
one time i got bored and edited my own face onto all of my friends faces in a group picture & these goons didn’t even notice LMAO ,5
i couldn’t keep a straight face ,5
hi!! what should i use to like even out my skins discoloration?? like i’ve got some light hyperpigmentation from old pimples and idk how to make it even!!,5
these are my favorite tiktoks to make ,5
hi i’m trying to get in shape is there anyone that knows anything about fitness that can help me craft a workout routine ,5
people keep asking me to make merch but i really don’t think anyone’s parents would like me if i let my lil 14 year old muslim babies walk around in “muslimthicc” shirts lmfAO,5
feeling  today,5
LMFAOOO update no hands will be thrown i’m just awful at reading people  ,5
group of girls just walked by me in the lib straight up staring & laughing at me & i’m???? about to throw hands lol??,5
let me love u without complaining pls  ,5
ok i’ve decided i’m gonna start twitch streaming myself playing tetris will u guys actually watch,5
hi here’s a lil video i did with tiktok!! u can go watch it if u wanna see me be awkward and answer some questions :’) ,5
i wanna collab @ ualbany w this guy  ,5
wie saggt man “i’m screAMidnagdh” auf deutch ,5
hello look!!! it’s me!! :’) ,5
"ok upstate new yorkers imagine a genie offers u free stewart’s ice cream, milkshakes, and smoothies for the rest of your life BUT you also have to talk/sound like delilah from b95.5 for the rest of your life; do u accept??",5
why is kevin kevin but evan isn’t evin,5
ok maybe it’s time to get out of bed,5
ok i guess we’ll address it LMAO i’m a slob and i’m not proud of it but the girl that posted the video cropped out the bit at the end where i literally said i was about to start a deep clean & wanted to make a comparison video  my cars all clean now thank u for ur concern ,5
for my birthday i want costco,5
someone on twitter just called me a  ji-hottie idk if i should laugh or throw up,5
there are lots of perks to being bilingual but what was really cool to me growing up was that i could teach my nintendogs to do all of their tricks in farsi lmfao id be screaming at my ds and those puppies would actually sIT,5
this jacket belongs to my dad :) ,5
hi guys :)) i just posted my first youtube video lmAO here’s me talking for like 6 minutes straight ,5
like i’m not saying i’m gonna do it but dropping out of school & dedicating all my time to tiktok sounds like a heck of a lot easier than suffering through this computer science degree hahdhamxjahx help,5
who’s tryna be my weekly pizza pie study buddy  ,5
i’m being dubbed by @FruitByTheFoot respond to my email ,5
waiting in line at starbucks on campus & some girl just started flirting with my barista so he’d make her drink first & it worked who should i throw hands with first,5
i haven’t stopped cheesing since i read this immensely cute article by @boninisparadox  my heart is a puddle ,5
my favorite thing about college is that when u make eye contact with people on campus and u smile at them they look at u like they want u dead hahah a tahnk u i retract my smile have a good day nvm,5
kombucha queen brittany broski follows me on tiktok i am SCREAMING @Brittany_broski i love you???????,5
trader joe’s halfmoon cookies,5
like for a tbh ,5
me:  the ants: ,5
zahra on tiktok:  : ) zahra on twitter:  :  (,5
when all ur friends are hangin out on a friday night & you’re in bed :):(:);)/!;! ,5
my little brother texted me to look at his tiktok and i was rly confused watching it bc i don’t remember facetiming him recently and i’m just ????? what ,5
ok i started watching breaking bad and this might sound dumb but lowkey walter white is like just a really badass hannah montana,5
six flags just dm’ed me offering me a free season pass and tickets for friends?!;’s wild,5
my 8am professors late policy is “i’m just glad u showed up” which i guess means i’m not showing up ,5
why does this look just like @BenjiKrol ,5
hello i need a new tv show to watch but pls don’t recommend breaking bad,5
the real reason why i wear hijab is because i have this super irrational fear that bugs will get in my ears & lay eggs in my brain so i figured wearing a headscarf would be less conspicuous & more convenient than wearing earplugs /earmuffs but idk bc now everyone thinks im muslim,5
muslim twitter is mad at me again lmfAO focus on your own deen before you try to criticize mine  i’m done replying to you lot thank u have a great night,5
fact: dogs with human names like kyle or gregory are cuter than regular dogs,5
two girls asked for a picture w me yesterday and i almost choked on my gum while we were taking it and it was super embarrassing and like i might seem relatively put together on the internet but i’m sorry if u meet me in person and realize i’m a n u t,5
"fun fact: if u don’t leave ur room or talk to anyone for a couple of days and obsessively binge watch british reality tv, u will accidentally develop a little bit of an accent & start overusing sayings like “it is what it is”",5
do i wanna get out of bed rn to make myself an egg & cheese on an english muffin,5
all i’m saying is nick jonas deserves better & i am single,5
chick on my shoulder ,5
nora and i are starting a podcast where we go to cute coffee shops and come up with really bad fan fictions about our favorite people lmk if you’d be interested in listening to us blab thank u in advance for ur support ,5
y’all flying me out??? ,5
i want a bubble bath & some bubble tea,5
this almost made me puke but i love troy & zach so theirs are forgivable i guess ,5
ok observations from the hour i’ve spent in the netherlands: - very green - lots of cows - hot - mcdonald’s sells macarons - everyone rides bikes - dutch people are beautiful,5
HELLO IM IN AMSTERDAM,5
what is the scariest horror movie youve evER seen? we need recommendations,5
sharing lil hijabi tidbits w u guys :) ,5
rollercoaster tycoon 3 & chill ??,5
here’s another video of me talking a lil too much and a lil too fast at my camera bc people kept asking me how i cut my hair if i wear hijab lmfAo ,5
your = your  ur = you’re,5
u know those days that are just so perfect they leave ur heart feeling happy & gooey??,5
people keep telling me i look like that girl from wreck it ralph but idk do y’all see it ,5
hm yes hello @DisneyAnimation i would like a job pls,5
have any of y’all used curology and would u honestly recommend it?,5
eid naps hit differently,5
"just downloaded sims 4 so if u don’t hear from me for the next couple of days or weeks, don’t be too worried",5
u ever met someone that makes u wanna use the  emoji unironically??,5
fruit does not belong in salad,5
wyd if u meet the love of ur life and their phone background is a selfie??,5
i say this once a month but like for real for real this time i’m gonna start getting fit before bikini season,5
convert and chill? ;),5
ok do i have enough time to rewatch all of game of thrones before the final season comes out?? or should i just rewatch the last like 2 seasons to refresh??,5
i told this boy i couldn’t text him bc he doesn’t have imessage   so guess who just bought himself an iphone??.?,5
"ok story time!! so my last class of the day ends and everyone walks out and i’m finishing up my notes and i notice this guy is like knocked out in his seat. like 100% dead asleep, pen in hand, mid sentence in his notes and i was like “someone’s gotta wake him up”",5
sue never hits me up bc she’s supposed to be busy studying for an anatomy test but woAHOHO LOOK WHOS ON TWITTER AGAIN ,5
public universities are nice bc they’re cheap and all but also there’s a boy sitting in my french class rn with his shoes off looking at hentai in the middle of a lecture so idk maybe transferring isn’t a bad idea,5
can i rescind my “bless you” if someone doesn’t thank me after their sneeze?,5
shoot your shot ladies  ,5
opened the door to sue’s car and somehow managed to hit myself in the eye hard enough that my contact fell out of my face lol how’s your morning going,5
"life hack: if u walk into a 5 guys on the verge of tears, they might give u a free milkshake",5
hi pls reply to this tweet with a book that you think everyone should read at least once before they die ty :),5
surprisingly decent advice from a white boy ,5
just overheard some guy at the mall say that the reason stores are kept so uncomfortably warm is so that you’ll buy things just to have a bag to store your coat in,5
doggy filter ,5
today sucked i’m giving myself a haircut,5
omg how have i never realized this ,5
"sejujurnya, i lebih jealous dengan orang yang lancar lidah bila mengaji dari relationship goals la apa benda semua tu ",5
should i be an e-boy?,5
"i was 15 when i drew this, i touch up sikit sikit je takpandai sangat lukis ",5
yellow ,5
"i drew an anime character but im too shy nak post sebab i takde seni, should i post?",5
buruk  ,5
hi rifi @rafiiruzii ,5
belli  ,5
AMIR  ,5
"share me your fears, apa yang korang phobia? i have coulrophobia and balloon phobia",5
dashing warna hitam tu apa tah nama dia ,5
Hi rose  ,5
"mana nak tengok shingeki no kyojin season 3? kissanime takleh, animepahe pun takboleh kat mana lagi boleh",5
MOSCOW PARIS MANILA  ,5
politely ask for another one ,5
telor ku ini ,5
"sorry nak tanya, betul ke kalau orang period wajib cuci pad sebab nanti syaitan makan rahim? sebab sekarang rumah takde air ni",5
kenapa bila norreen sebut hey siri phone aku yang respond ,5
lepasni i nak order air letak nabelle ,5
i need my inner pakistani to show up like this please ya ,5
"lets play a game, type jom lunch @ the first person",5
bertepuk sebelah tangan ,5
AWATNIIIIIIIIIIII ,5
jambang ,5
perlu ke tweet lucah untuk perhatian orang? ,5
tali mana tali,5
"since kita akan face zombie apocalypse tak lama lagi, i choose UMP and Scar-H ",5
"i rasa nak post tiktok la malam ni,,,",5
nudes ,5
mahalnya ,5
i choose to not choose  ,5
save nama i kutu please @rafiiruzii ,5
"sayang, craving la @rafiiruzii ",5
gais boyfriend i tau i kasi salam kat lelaki lain  ,5
assalamualaikum fox ,5
"i baca caption dia dah 10 kali, i tetap tak faham ",5
apa yang kelakar ,5
i taktahu i telan ubat apa sampai i batuk darah,5
"tengah buat ni, sabar ",5
ok ,5
haah ,5
oh ,5
im ready. bye,5
ok ,5
"ignore me,, im only attention seeking right",5
thanks ,5
i will  ,5
"sleep tight, dearself. sleep tight.",5
mood ,5
belum ,5
kenapa ketiak hitam tapi takpernah berjemur kat matahari ,5
siapa pernah pakai TO ni? review? ,5
400 rt i color rambut i macam billie eilish ,5
tidur lah noki ,5
ITU JE?!?!!! ,5
WE NEED MOREEEEEE ,5
naca buat laaaaa ,5
singlet ,5
ni yang kena block tu en ,5
Billie Eilish ATE that ,5
ok gais pasni kalau keluar nampak bontot i tersembul jangan tanya ya ,5
type jom kahwin and @ at the second person,5
"kalau i single, siapa nak kahwin dengan i?",5
live and channal  ,5
"if im not mistaken, one of the guys from Midnight Fusic once dated Nik Qistina am i right ",5
shengkyu ️️ ,5
kenapa bontot hitam tapi tak pernah kena matahari ,5
right. ,5
"dah jangan marah marah, nanti tak handsome ",5
nyah ,5
"its so cool when people make portraits of me & im so grateful but u know how sometimes the longer u look at a picture of yourself, the uglier u get? youve gotta be staring at my face for reference for quite a while if ur doing a portrait i wonder how quickly thEY get sick of me",6
hit me where it hurts ,6
i don’t think i smell bad or seem unapproachable but it breaks my heart a teensy bit when people don’t sit next to me in lectures i just wanna make friends ::::(((((,6
update: a lil beaten & bruised but i came out fine :)  ,6
i miss nora,6
wanna have enough money that i can splurge on everything glossier without hating myself,6
this has felt like the most stressful week of my life lmfAO i’m big tired & need two hugs,6
hi i’ve never rly had an issue w dry skin but the last couple of days my face has been SO DRY and it’s getting like red & bumpy on my cheeks and uahxhxjak does anyone have any tips :(,6
was at a wedding yesterday & some guy introduced himself as thad but i thought he said “hi i’m fat” so i was like haha what nooo & then he was like ???? & i was like ????;what & then he spelled it out for me & i wanted to cry,6
all my tiktok friends have been traveling and hanging out with each other lately and upstate ny feels even lamer and lonelier than usual ,6
if u see me on campus tm pls give me a high five and make it seem like i am very cool and popular and have more than just two friends thank u ,6
some people from tiktok are coming to school with me tomorrow to film a “day in the life” thing but like all i do is go to class and then sit on my ass playing tetris in the library and procrastinating all of my work so idk what they’re expecting but a day in my life is DRY,6
there’s a bug worm thing under my seat in class rn and the kid in front of me wouldn’t squash it for me so now i’m sitting criss cross on my chair about to pee myself or cry or both & i can’t focus on anything the professor is saying someone pls send help,6
zora ruined my tiktok smh   #ad ,6
hi i’m about to go take a test & im v stressed !!!!! pls take a second to pray for me / wish me luck  i want !! to cry!!,6
i impulsively bought the prettiest dress last night but i have no parties to go to so can someone please get married and invite me to their wedding so i have an excuse to wear it ,6
all of my best friends live in virginia i’m moving,6
"i get very stupidly anxious when i have to go places without my own car  like knowing that i might not be able to leave if i want to, when i want to, makes me feel so trapped and like??? claustrophobic?? that’s not the right word but that’s the best way i can describe it",6
going to write a very angry letter to trader joe’s demanding that they restock their halfmoon cookies i have been craving them for weeks and they don’t have them in store and i am getting a n g r y &gt;:(,6
today’s been so unproductive but not like a good kind of lazy sunday unproductive it’s more of a like wow today sucks i feel like trash kind of unproductive :(,6
"ok i’m just confused bc like if u don’t like my voice or u don’t like my videos, why watch them? like just scroll past them? if i keep popping up on ur tl & u don’t like it, u can block me & not have to see me? why quote tweet me & complain & pin it to ur page?? that’s weird b :(",6
once i did an interview & i v sarcastically described my videos as “wholesome & quirky haha ” but like VERY sarcastically & then after i said it i realized sarcasm doesnt really translate into print & now thats been quoted in an article w my name on it & it will exist forever,6
happy birthday to the loml!! thank u for putting up w my annoying butt & for all the singalongs & the bubble teas & for always being just a facetime call away  i love & miss u loads @babycarrots20 ,6
calc 3 haha more like calc (h)3(lp) haha :) i have an exam in an hour & im ?:?:$!!!! :( pray for ya girl,6
life is tiring and i could use a hug,6
haha wow college is big lonely,6
if u like my tweet & don’t respond to my text i’m blocking u  i won’t name nAmes but u know who u are &gt;:(,6
"i was talking to my friend about marriage and her 5 year old told me “you get what you get and you don’t get upset” i’m- ??!?,",6
there’s definitely a direct correlation between how late it is and how sad i am so as of tomorrow night i have a 6pm bedtime just giving y’all a heads up,6
confession: i never actually memorized the unit circle in high school trig & now im taking calc 3 & i dont know how ive survived every math class ive had to take in college but in every math class ive had to take in college ive wanted to die so i should learn the unit circle,6
asked the pretty dude working at starbucks how his morning was goin & he was like “it’s going” but he didn’t seem v happy and i was like “u look a lil tired” & then as soon as i said it i realized how mean that is & then i apologized profusely while i paid & no w i feel dumb,6
when i worked @ chipotle there was this customer that always asked me about school & how my classes were going & he would actually rEmember what classes i was taking & when i had tests coming up & he was genuinely such a nice guy & im rly sad bc what if i never run into him again,6
haha just dropped my phone out the window at the mcdonald’s drive through and then almost forgot to put my car in park before getting on my hands & knees to get it out from under my car hahahshx today’s been rough,6
ok not to be rude but dont sit directly next to me in class when there are plenty of other open seats if youre going to ignore me when i say hello & then not say a word to me the whole class?? ok yes maybe youre here to learn but if u wont be my friend then sit somewhere else &gt;:(,6
i just spent $6 on a peach flavored chapstick bc i thought it would taste good and it tastes like nothing it just SMELLs good this is rly disappointing and i’m upset,6
a million followers on tiktok & still no one texts me smh i might just leak my number,6
anyways it’s fine i’m fine i’m just going to give myself bangs again ,6
i feel like lately i’ve been spending a lot of my days just waiting to go to bed  like every day feels like it drags and i’m living just to sleep and wake up again   i don’t think i’m wording that right lol but yeah i’m tired,6
u ever make small talk w someone before a class and then they think you’re friends and it’s like o no no i was just trying to be nice & then u feel rly bad but u don’t wanna be friends &they talk too much & then u wonder if anyone ever feels that way about u???? bc same :( oops,6
one time at the farmers market i had a conversation with a guy that worked on a bee farm and i said “oh haha that’s pretty sweet haha like honey” and he didn’t even crack a smile and every once in awhile i think about that and want to cry,6
popeyes chicken sandwich lives up to the hype but also i don’t have anything else to compare it to bc nobody else has halal chicken sandwiches so idk maybe it’s rly mediocre & i have low chicken standards :(,6
i have tweet notifications on for my twitter crush & he won’t even follow me back  talk about unrequited love,6
i rly wish i could get into bullet journaling but i’m so impATIENT and my handwriting isn’t cute and it’s hard to rip pages out of these stupid notebooks and i keep messing up :(,6
everyone looks so good on eid i’m feeling i n s e c u r e,6
to Allah we belong & to him we return  please say a prayer for my grandmother who passed away this morning   she was beautiful & resilient & selfless & she touched countless hearts  my own heart is in a thousand pieces right now,6
today has been the longest day of my life,6
"hi if you’re reading this, please take a second out of your day to pray for my grandmother",6
stop leaving me on read you’re damaging my self esteem & i am lonely,6
got a fitbit thinking it’d encourage me to like move around more and be a bit more fit ( haha :) ) but rly all it does is make me realize how lazy and unproductive i’m being this summer and it’s not a good feeling,6
man i think twitter literally broke my phone lol my screen is black and i cant see anything but its on and vibrating and stuff so if anyone has any advice or wants to pay to have it repaired lmk thank u (im on my laptop) :(,6
i accidentally set my expectations way too high for summer break every year and then always end up feeling bored and lonely and disappointed,6
it’s been like a week but i miss nora,6
have y’all ever watched sad asian video ads? it’s 1:30am and i am full on sobbing in the kitchen rn at a thai life insurance commercial,6
omg your girl just hit half a million followers on tiktok whAT this is insane  @tiktok_us when are y’all verifying me :(,6
ok it’s 6:15pm i should probably get out of bed now,6
please stop tweeting at me in french i only took once semester of it and i can’t tell if you’re being mean to me or not  s’il vous plait et merci mes amis:(,6
stop being mean to me on the internet i don’t deserve this ,6
i’ve gotten more hate and criticism from other muslims for the way i dress and wear hijab than i think i’ve ever received from non-muslims lol some people are biG bored on the internet,6
ok rly no one talk to me for the rest of the week he just unfollowed my ass LMAO ,6
do any of my virginian twitter friends want to deliver some bubble tea to me :( i want boba but i don’t have a car this is so sad,6
what did i do to deserve such amazing friends  ,6
11:11 i wanna hug,6
my talents include: losing every single nalgene bottle i’ve ever owned,6
bout to go take a bubble bath and eat too many oreos and listen to a sad playlist don’t talk to me,6
confession: when i was like 13 i really wanted my instagram username to be @behappy but it was already taken so naturally i decided to hack into their account and change their username so i could have it for myself and honestly i still feel so guilty about it to this day /: #sry,6
o man i’m getting OLD old,6
???? lol ?? obviously ?? smh ,6
ok so how do i teach myself all of calc 2 in uuuhhh 16 hours,6
tried to muffle my sneeze just now in a very quiet but kinda echoey spot on campus and it definitely sounded like i let one rip and everyone stared and now i am sitting here red faced and mortified,6
were not doing anything tonight my account has been HACKED &gt;:( ,6
i need someone to give me a peptalk and a hug,6
having one of those days when literally everything that could possibly go wrong has gone wrong nljns;dlfad its 4:48pm and im one more minor inconvenience away from jumping into bed and calling it quits,6
woke up this morning and convinced myself i had appendicitis so i went to urgent care and turns out i don’t have appendicitis and i know i should be grateful but a lil bit of me is lowkey bummed bc i was hoping to postpone some of these exams and deadlines smh i can never win,6
college is cool but i rEALLY miss those sweet potato waffle fries they used to serve at lunch in high school,6
i was eating a slice of pizza while i drove to school the other day & i looked to my right at a stop & there was a cop watching me stuff my face through the window & he just shook his head “no” at me til i put the pizza down  smh rly putting an end to distracted driving huh,6
woke up early and fulfilled my civic duty and i didn’t even get one of those cute stickers that says “i voted” smh tragic!,6
tolongla rt penat dah aku cari buyer ,6
baby imma hurt you ,6
mmm masin ,6
the ugliest are always the loudest hm nvm- ,6
"teringat zaman sekolah dulu, i kena buli sebab lukis anime, people be passing around my sketchbook and laugh at my drawings while saying kesian tak ada kawan tu yang tengok anime/ orang terencat je tengok anime/ entah apaapa lukis cartoon anime ni macam budak terencat",6
"kalau arwah abah masih ada, mesti penuh gambar dia dalam phone ni  ",6
pernah dengar tak craving nak main playstation? i tengah craving teruk gila,6
aku boleh buat tak :( ,6
anjir i am so hungry but duit udah habis ya allah,6
sayang lanje i mcd pls,6
takde siapa nak bagi i hadiah chocolate ke,6
im on my period and i didnt get any chocolates ??? hello i want to refund my boyfriend,6
patutla kasyah single tak reti main tiktok ,6
tengok replies another level of sendu ,6
alamak tetiba i ada baby fever :(( macam mana ni,6
rindunya nak ada boyfriend,6
takpun rendam kepala dalam baldi sampai lemas,6
taklarat nak hidup dah ni,6
i nak ikat leher pakai tali ketat ketat,6
"one stupid thing, i lost you",6
i rasa macam nak ikat leher lepastu gantung diri mesti best,6
"see, its not worth it to do this to your body. kesiankan badan you. dont ever do it the pain is real ",6
"i nak post gambar tangan i cut semalam tapi i takut trigger orang, i nak tunjuk jangan buat macamni, sakit :;(",6
takpela memang i plan nak mati pun :) ,6
asal takde orang nak kawen dengan i  ,6
mana boyfriend i? kenapa dia takde dalam replies ni? i tak cantik ke  ,6
"please dont do it, its not worth it, i tried. and its not worth it ",6
can someone take him away from me? ,6
"i nak rehat la, letih sangat",6
people care when its too late kan? always like that ,6
"betullah tu, i fake je depression ni ",6
cried the whole night suffering by hearing these dumb voices that keep telling me to die. OK CHILL IM DOING IT RELAX,6
"didnt sleep the whole night preparing until its perfect. now i am all alone, just like i wanted. im doing it no turning back. this will be the last of me.",6
i nak rehat,6
"semua mutuals i sayang i, nak tolong i but why i cant stop myself from doing this its bcs i had enough and im doing it",6
"semua mutuals i nak tolong i, i cant even help myself guys.....",6
but do you mind unfollowing me please? youre toxic and i dont want to see your tweets ,6
"yes im attention seeking,, but why follow me in the first place? ",6
"nobody cried, nobody even noticed.",6
im tired ,6
"have a great day. its raining, ill be in the rain if i have to.",6
im not reading any texts or dms from people. i choose not to. why? itll make it harder to do what i need to do,6
"i tried to scream, but my head was underwater, they call me weak, like im not just somebodys daughter",6
"i love everyone, but i had no choice.",6
ustaz ebit liew ni jarang tak buat orang nangis la ,6
malam malam ni saya bertanduk la hm,6
I HOPE BUKAN SOMEAN YA HANCUR HATIKU NANTI ,6
"i risau kalau i clingy sangat dengan you, takut you rimas tapi percayalah i clingy dengan orang i cinta je  ",6
i lapar sumpah lapar tapi nanti sama je i makan i muntahkan balik ,6
"seharian i tak makan, i lapar tapi kalau i makan nanti i gemuk",6
"hi, jangan cantik sangat please, sian i insecure tengok you  ",6
"orang lain pakai oversize hoodie lawa je, bila i pakai macam sarung nangka ",6
"sebenarnya i jealous sebab you dengan dia rapat tapi tulah, kita kawan baik je bukan adik beradik pun",6
aku tercyduck ,6
"thank you coach! tapi kalau tak boleh nak jog langsung macam mana? kaki pernah injured teruk, hamstring terkoyak nak jog rasa sakit ",6
nak joinnnnnnnn ,6
mana nak tengok deranged online ni :(,6
kenapa my pakistani side tak cantik macam dia  ,6
nobody ever had a crush on me ,6
sedihnya ,6
salam takziah bang don ,6
I failed another suicide attempt. here I am waiting for death to come.,6
Im too tired to stay strong. I really done with life. This is my goodbye. Stay safe everyone.,6
Im fat. and ugly. and useless. and everything bad. I am in pain. indescribable pain.,6
"God, I wanna die..",6
"I didnt want to wake up. I was having a much better time asleep. And thats really sad. It was almost like a reverse nightmare, like when you wake up from a nightmare youre so relieved. I woke up into a nightmare. ",6
I hate me too... ,6
my current suicidal wallpaper. ,6
Hi Im still suicidal,6
the smile that hides everything. ,6
"oh God, I need You.",6
I’m sorry.  A thread.,6
"I dont know how to express how broken I feel. Theres no cure and therapy doesnt work. I would know, Ive been in it basically my whole life. I cling to whatever hope is left inside of me.",6
