text,emotion
ses ah elongated_pd kena cari tidur malamni gak elongated_pd,worry
tukar cod compile check gitlab yang nak perbetul error ni jugak,worry
makan esok jela ni loudly cry face loudly cry face loudly cry face loudly cry face,worry
nampak gayanya korang tengok jela jenjalan k hmm,worry
penang hot today hot face,worry
huaaa frown face,worry
aku pagi esk kemas bilik ni hmmm,worry
petaling hurm elongated_pd,worry
this sem fuck,worry
everyday mengantuk elongated_pd tidur mengantuk sleep face,worry
cepat manusia berubah,worry
rd year ngan nd year habis exam esok gak tf taknak every year habis lambat yal actuarial sc ni,worry
sumpah code friendly user elongated_pd kat laptop error pastu run kat laptop elok even takde ubah,worry
payah la camni kena gigit nyamuk sikit je dah bengkak weary face,worry
exhaust i want sleep bad elongated_pd brain decide play random miserable clip past why tho slightly smile face,worry
amboi korang la hilang kerja kemain,worry
just write bm all_caps essay someone assignment my write skills dah rusty sia loudly cry face,worry
aduh dah puasa nak spend duit kat game really hope i terspend loudly cry face loudly cry face loudly cry face,worry
cukupla negara spectrum pon benda dahla week elongated_qm marah ni,worry
ya allah ni loudly cry face loudly cry face loudly cry face,worry
hate super emotional bcs miss person end fight small matter confuse face,worry
man rmo all_caps make think stuff suppose think eye,worry
kabut ya harini bila cod ngan arep kelam kabuy,worry
feel good today,worry
role play dentist patient me but doctor i brush teeth everyday how i still plaque her because good enough me wait wha whole class tahan gelak,worry
cry baby come period pain elongated_pd cry face,worry
fkin hell i hate,worry
weh all_caps allahu all_caps malu all_caps sumpah all_caps ter all_caps call all_caps orang all_caps yang all_caps dah all_caps lama all_caps gila all_caps tak all_caps ws all_caps dah all_caps la all_caps video all_caps call all_caps allahu all_caps loudly cry face loudly cry face loudly cry face loudly cry face,worry
want live anymore,worry
ok roommate orang ni taknak kolej rasanya esok kelas,worry
not confuse buy new blouse pant shoe lipstick scarf usually like meh,worry
tetiba menyesal pegi hov all_caps,worry
nak gelak kelakar berdosa upside face smile face tear,worry
aaa bengongnya afiq,worry
insecure bodo final assessment cam benda,worry
jangan makan emosi,worry
everytime find news innovation tech competitions inner engineer poke make question choose financial path hmm,worry
feel dumb rn,worry
ya allah dugaan negara kite semoga kerajaan dpt mengatasi dgn,worry
post conversation tu kat orang kau kau tapi kau lupa kau dah tunjukkan kebodohan face tear joy,worry
i really hope anymore pointer i struggle improve last years go get spoil smile face tear smile face tear smile face tear,worry
agak pise tercalar kete jalan gelap nampak jalan anjay,worry
dah week tau hahah,worry
test cuti dah habis fikir dah test lepas cuti cerita kali kiss face smile eye,worry
boleh not kid give je dgn subj ni lg byk soalan lg xpaham hmm,worry
stress elongated_pd,worry
bajet seminggu makan rm all_caps duduk ni weh nak duduk,worry
how students skrg ws cikgu bluetick cikgu cikgu pm aku ws dr dah send pastu minit overthinking ayat cam kena cry face astu cuak hm,worry
bangun bangun kena exam ngam,worry
i realize nothing hurt trust close ones personal struggle make joke never take seriously,worry
wake mix emotions,worry
subjek dahla quota kecik maya hv audacity fukin crash rn,worry
permudahkan la urusan esok reti la hm nak tidur tenang,worry
menyesal la beli converse golf wang ni dah la susah,worry
banyak pulak careless mistake ni sneeze face,worry
kalau taknak cakap taknak terus terang main teka teki unless awak paksa awak suka,worry
esok dah isnin hm,worry
patience instant gratification,worry
bila argument pasal aurat ppuan ngan laki tutup pandangan ni nak habis ni,worry
keep get worry jumpscares excessive gore far squid game cam okay je stop treat show like make hollywood hhh,worry
how put gloves mark i do not know put elongated_qm jenuh fikir nak goreng loudly cry face,worry
susahnya alahai nak berkomunikasi international student ni,worry
not kid sushi dooo aduh sebulan ni crave,worry
time month face vomit face vomit,worry
at time i sure someone tweet mean what i,worry
pisang la takkan nak strike arsenal elongated_pd,worry
rasa nak nangis orang tolong review document busy paper loudly cry face,worry
give,worry
ok nak makan tomyam,worry
bencinya emo ttiba,worry
yuck people good,worry
buat lab report dh penat,worry
this heat make eye burn skull skull,worry
to summarize deserve sad,worry
asal takde mood harini nak study cb,worry
you know much fuck miss and get leave wednesday,worry
pebenda bank islam ni elongated_qm ko ok elongated_qm,worry
remember mental health important,worry
really struggle productivity,worry
stop sleep talent,worry
i cannot,worry
aku sestress ni time belajar,worry
harini main main je study ni hm elongated_pd ok all_caps esok all_caps takleh all_caps main all_caps main all_caps ya all_caps hasya all_caps flex biceps flex biceps flex biceps flex biceps,worry
takziah actuarial batchmates,worry
the amount people affect emergency happen,worry
stay home long good mental health,worry
i never stress life what the fuck,worry
i genuinely scar people obsess conspiracy theories pov islamic belief convince covid all_caps fitnah because pandemic cannot control tbh i really curious educate positive way,worry
aku tau mcm mna nak hadap class pm straight non stop bebal,worry
he think love eventho break i still accept breakdowns now side i,worry
aku benda ni bertahan je hm pastu reward,worry
weh sumpah laptop slow nak mati sql server weary face weary face weary face,worry
i even know elongated_pd,worry
mencabar ye nak pehe,worry
its rain really heavily take care guy,worry
hari kluster sarawak fearful face,worry
shit everyday cam final tu lambat,worry
sigh,worry
tiktok ni ingatkan betapa single nya hidup,worry
the law create rich punishment poor,worry
masa orang beratur beli baju billie eilish mamat ni mesti tunggu uniqlo parang motor nak rembat barang,worry
tak tido semalam lelah pasal,worry
try say friends logically speak elongated_pd sometimes feel like ya know make sense,worry
basic maths basically kill,worry
after hours error,worry
macam kelas sia,worry
lose time,worry
dahlah cakap orang cantik,worry
semoga sembuh cepat nak happy mcm adik abang,worry
open twitter look motivation everyone tire,worry
kalau la orang put efforts cemni assignments elongated_pd takdala orang botak kepala nak fikir pasal orang part,worry
takut intern,worry
i do not know i go,worry
backend ni reti la mat acane susah wo,worry
kat nak cancel subscription dewasa eh elongated_qm want elongated_em,worry
i sorry doa guy,worry
you happy then let enjoy blood,worry
god stop make feel bad like,worry
ni time gigi pakai veneer cane,worry
if option first leave person your worth better,worry
hm crave get worse pensive face,worry
haha sorang je kena tengok video tu,worry
miss fwens plead face,worry
hilang selera makan another level pain,worry
not gonna lie islamic finance case study report hardest all_caps final assessment ever,worry
bodola ingatkan nak pebenda la,worry
tak nak diselamatkan dah ni,worry
i good advise friend cannot also,worry
aduh cust nak cod harini kak ni angkat call lak loudly cry face,worry
think regret failure i do hour,worry
i emotional capacity go shit go ok man suck,worry
tachod test esok rse otak kosong,worry
kau payah someone tu mix tell eventually takpon tengok je bio socmed diorang,worry
have palpitations sweat cannot sleep feel hurt anxious right sigh elongated_pd,worry
penatnya dgn hidup,worry
ni bebetul nangis sampainya hati anak camtu ya allah,worry
disgust see people use friend death clout from ya fuck disgust,worry
fuckin hell tomorrow monday already,worry
let us die,worry
regret always come late,worry
intro account sama all_caps je all_caps macam all_caps basic maths letak intro tp susah hmm,worry
study,worry
hate moody want scold everybody without reason,worry
people really need wake tf life fairytale,worry
a long night need finish months log book report tonight submit coo all_caps tomorrow and i half way elongated_pd,worry
tak bole tido keja settle,worry
sorry lambat pebenda sedihnya eps start ni leklu awal aduh,worry
haih banyaknya berfikir,worry
wake choose ill get mad whatever daughter go today,worry
she never realize much break everyday tell i never enough every morning,worry
i n t e be n stress fuck,worry
so normalize job underpay salary cool,worry
i mess oh my god,worry
helu someone plis give motivation loudly cry face loudly cry face loudly cry face loudly cry face,worry
babi la dah start batuk fk,worry
ever feel like lock you be room alone cry whole day,worry
i let whole team,worry
wish could want,worry
help please,worry
usual supplier take order loudly cry face,worry
haish susah la nak tengok profile pic org kena pilih view profile photo view fleet just let stalk peace,worry
online reply clap hand,worry
bayangkan kau seronok celebrate chrismast know esok test kekadang lecturer ni cruel af,worry
kenapa tengok busy assignment takda nak,worry
i know joke say kalau pkp nak kahwin dah mcm nazar and nak lepaskan nazar kena bayar kifarah someone knowledge please enlighten,worry
information system please nice hm,worry
some twitter user imbecile phrase si bodoh kau dengar issue ni kena izin kau mmg bahasa melayu bahasa kau sorang je laugh out loud,worry
kenapa min je ejen ali hurmm best sia,worry
cam nak nangis reason deep think lot things i sorry see lot dumb question tweet,worry
lama kosong malamni aku salah,worry
hope enjoy disappointment,worry
horrify all_caps disgust all_caps,worry
kena dok suka orang orang suka man shrug light skin tone,worry
skek fyp all_caps skull,worry
terasa nak membeli monitor function gak online class pakai hotspot umobile fk,worry
me fkin touch night plead face plead face plead face,worry
budak budak tiktok ni suka rosakkan lagu ish,worry
something ull regret,worry
ah tetiiba serabut pulakkk,worry
bengapnya fiq tak tau malu elongated_pd sigh elongated_pd,worry
aku saman eh google kerja google drive hilang loudly cry face loudly cry face loudly cry face,worry
weird dream mashaallah,worry
duduk rumah pon pakai tshirt mahal susah ah,worry
sakit pulak hati bukak twitter baca pasal menteri je ni pensive face,worry
think,worry
many thoughts think balloon,worry
take quiz zany face check grade star strike drop party face live rock large universe test matter smile face heart eye,worry
remember rosmah elongated_qm politicians probably get super strong bomohs already regular folk regular bomohs probably strong enough go eye mouth eye,worry
dear self where all_caps be all_caps that all_caps pasum all_caps rajinness all_caps elongated_qm asal malas ni tutorial lg,worry
miss play volleyball loudly cry face loudly cry face,worry
so faculty hybrid class star strike,worry
maybe je overthink slightly smile face,worry
nak balik rumah plis alasan apa pal logik kalau nak mintak surat rentas negeri slightly smile face,worry
asal bau nanostix kat hostel ni,worry
dah bukak cite pasal rd year ni camne tah nak hadap intern pe tacod,worry
minggu ni ujian kawan kawan rapat kena kematian adik beradik rumah terbakar allahu berat ujian dorang semoga urusan dorang dipermudahkan amin,worry
someone control face tear joy,worry
plis someone sedarkan ni study week kena exam takstudy rendah menangis sorang sorang lepastu menyesal elongated_pd,worry
tenatnya dunia ni sama doakan kesejahteraan umat manusia,worry
wake bad news,worry
kelakar ambik english budak first year ni dengar jela rintihan diorang alololo sian adik adik ya,worry
permudahkan la group algo loudly cry face aminn,worry
mati je la nak setup environment susah bodo,worry
racist people slowly come ya smile face heart eye culture appropriation culture appropriation just say ya racist go red heart,worry
nak tengok squid game sorang sorang takut would,worry
selalu hujan time nak pergi kelas loudly cry face,worry
so kena cecepat explode head,worry
bila mac ni nak available kat malaysia awalla,worry
dah minutes takde sapa bagitahu nak utk session ni nnti dah buang drag la tu lambat expressionless face,worry
cannot sleep nightmares haunt,worry
eee sad end eh loudly cry face,worry
why i still feel tire woozy face woozy face woozy face,worry
wah tenang malam,worry
human be dirty,worry
not gonna lie hv trust issue,worry
please la tahan rumah je weary face,worry
aku yg takut tgk huhu,worry
want talk heavy thoughts know express heavy thoughts,worry
doakan anak buah masuk wad buah pinggang bocor,worry
since march man facepalming light skin tone,worry
tahukah duduk bermakna berdiri,worry
harap jalan penyelesaian,worry
headache help tbh upside face upside face upside face,worry
i get anxiety i search something i cannot get answer,worry
babi bile gi kl pantek,worry
sendu hours,worry
things worry forget friends name due contact long,worry
this weather good online class,worry
i tend regret decisions think tht might happen,worry
level pedas gembus ni makan berpeluh mcm la korang makan pedas hanat,worry
i always get dejavu elongated_qm,worry
belum start study dah ngantuk ni bahaya,worry
kes harini,worry
in need oxytocin serotonin pensive face,worry
i hear enough things i,worry
exhaust couple days,worry
cannot believe try stop say hi first literally talk months skull skull skull pain,worry
sangat susah nak study siapkan assignment breakdown,worry
i much mentally drain,worry
elok je texas chicken iklan kat ni ada la orang tu cancel harini kalau dah dah pensive face pensive face,worry
kind sad someone respond sarcastically kindness elongated_pd,worry
the feel hold tear hard let anyone care know feel know get,worry
nak internet benda takleh kau je kau,worry
cepat la khamis dah malas nak duduk,worry
i bad i cannot shit,worry
why i still cry nights,worry
physically painful well try hide pain,worry
i really really piss this funny reaction wife last last annoy,worry
why weather tease us lmfao rain la loudly cry face,worry
i shake ass impromptu speech shit,worry
budak sekolah inflasi pensive face,worry
fix bear break family,worry
shit i think i choose wrong project,worry
mental illness kematian orang clout elongated_pd,worry
yg project rpi settle dh not kid simulation pulak,worry
tengok setahun nak kena hadap,worry
i fill fear leave alone,worry
tak lawak la minit nak habis kerja raise bug nak solve today face tear joy,worry
rahang cramp another level pain cannot even open mouth eat loudly cry face,worry
bila taktau nak mengadu sapa time cakap kena kuat syafira give positive advices,worry
dah takda boyfriend crush takda sedih siot,worry
ya allah peningnya nak muntah,worry
ala grabfood ni sumpah anjay la,worry
pagi tkd mood not kid kerja tau not kid dri mane bersepah sgt ni,worry
bye all_caps semua all_caps nak all_caps nangis all_caps sebab all_caps dr all_caps out all_caps salah all_caps team all_caps sebab all_caps design all_caps slide all_caps je all_caps pensive face pensive face pensive face loudly cry face loudly cry face loudly cry face,worry
i prepare either elongated_pd i weak,worry
should i give or i keep chase pavements even lead nowhere elongated_pd,worry
lepas part e ni taktahu dah nak tulis il all_caps ni,worry
i feel useless,worry
why need lose everything,worry
i need get rid toxic trait sigh hmm,worry
what grief love persevere,worry
deepavali another days suddenly get water problem slightly smile face slightly smile face slightly smile face slightly smile face slightly smile face,worry
just give electric chair abuse animal please,worry
yang kaya kaya miskin kekal miskin,worry
aku fokus class taknak terlepas update haha,worry
wish could wake amnesia,worry
sumpah dooo malam ni comfirm takleh tidurrr,worry
uninterested interact people i quit all_caps,worry
hate fake hop,worry
stop seek attention afiq,worry
cepatlah all_caps masuk all_caps duit all_caps oi all_caps nak all_caps ganti all_caps tupperware all_caps mak all_caps ni all_caps,worry
jerawat mmg dah takde skunk parut dgn pori teruk mat,worry
time class online takde lak content menarik kat timeline,worry
shit brain weak rn slide i tire already,worry
wake today choose violence,worry
why tf urge cough frickin high train goddammit i even sick woozy face,worry
i need stop sleep,worry
nasib grade c assignment mark je oof sakitnya tuh,worry
wow life change news day mix feel tho,worry
memang nak study asyik kerja je haih,worry
apa benda lucas ni live time maghrib maghrib ni dasar setan loudly cry face face steam nose face steam nose face steam nose,worry
back reality jangan kluster padang kota sudahla mampoes aque,worry
dah cakap dah fiq suppose give advices,worry
busy ws reply,worry
jawab soalan hm dah la nak nangis loudly cry face,worry
me malu orang dah orang group baru perasan takde kawan loudly cry face,worry
sem dah nak habis buka ipt next sem la bukan terdekat ada kenapa ramai gelabah apa tertinggal nak gelabah jugak,worry
buncit pregnant woman light skin tone loudly cry face,worry
tergerak hati nak check login activity ig find someone log acc kelantan confound face,worry
dalam jadual exam jam tetiba spot minutes mmg pen la tulis laju loudly cry face,worry
empty feel finish kdrama,worry
guess get assignments test due next week but all_caps fill weekend college program,worry
babi all_caps pod all_caps masuk all_caps wash all_caps machine all_caps babi all_caps babi all_caps babi all_caps,worry
pagi petang malam menari pastu tutorial kelaut,worry
expect still traumatize,worry
damn father catch bag contain empty box cigarettes pod da bag,worry
tidur bangun pastu japgi nak gi melaka pulak confirm ni pengsan face tear joy,worry
tiber takut nak intern laugh out loud,worry
salam haribulan belas,worry
tacoddd,worry
aaa stress la dgn laki mechy ni tunggu la not kid group ni muncul,worry
breakfast harini pedas cane nak habiskan ni woman get massage light skin tone woman get massage light skin tone woman get massage light skin tone,worry
baik yg edit video weary face weary face tak harap lansung diaornag ni,worry
satu all_caps subj all_caps pun all_caps tak all_caps mmpu all_caps daftar all_caps pastu all_caps nak all_caps siapkan all_caps credit all_caps,worry
hope fam kat jitra okay je pensive face mom risau gila,worry
at time i wonder ask breakup yet make seem like bad person and i want make amend cut tie i understand go mind,worry
tell strangers i love,worry
pm ni artist nak teaser kul pm pengumuman euw wth,worry
get lazier day sial la,worry
problem want decide country travel next,worry
habis presentation esok nak ride je pm ni maleh loudly cry face loudly cry face loudly cry face,worry
patut la lupa something lupa bawak earphone loudly cry face loudly cry face loudly cry face pishang ah rini,worry
berdebar nak masuk bilik tengok dah,worry
seram pulak pikir sumpah dooo kena jimat jimat,worry
wht i degree,worry
kek lapis sarawak raya year cry face plead face,worry
hmm esok isnin class straight tau nak survive puasa cane dok,worry
phone ni dah charge bateri ni ni,worry
i think something else elongated_pd lord forgive loudly cry face loudly cry face loudly cry face,worry
dari hot face,worry
stress la pakai angle dpt jawapan,worry
koyak sial gini,worry
takde fyp takmelibatkan cod,worry
ngantuk teruk i hope i hv someone hear stupid rant,worry
sumpah sedih kawan nak kawin day kau kena loudly cry face loudly cry face,worry
no word describe i feel,worry
makin mngalir air mata jaga ni,worry
susah la kolej fac setiap kali nak gi kelas kena fikir nak pergi nak loudly cry face loudly cry face loudly cry face loudly cry face loudly cry face loudly cry face loudly cry face,worry
i want feel need someone life,worry
k anjirrr selangor k anjirrr,worry
banyak keje nak siapkan time serabut,worry
wuuu kunci bilik hilang last day sem wuu,worry
next sem lose motivation fail summo,worry
jangan la reject,worry
feel time,worry
dream remind already go real pensive face,worry
in need attention love hug kiss,worry
woi cleanser dah habis astu drugstore dah stock uwow perfect time,worry
mnyesal gak ah lari km,worry
still single,worry
kalau ni takdatang kl haritu,worry
hi roadtopm mmg slalu not kid kacau berbaik dgn test eh asyik kacau mlm prepare utk test,worry
penat just penat,worry
sedihnya baca slightly smile face,worry
kita menang but suddenly allow people jog play badminton etc open restaurants not sure beg downfall,worry
tiba sesak nafas hahahah,worry
laugh out loud year definitely weird,worry
please notification tire face raise fist,worry
budak asasi post gambar result flat time year,worry
well today depress man shrug light skin tone hope better tomorrow sneeze face,worry
tengah kerja laptop sudden shut another level pain,worry
explain actuarial maths mom ni nape byk hidup mati hidup mati ni,worry
selamat pagi rakan internet cuba khabar rakan mu all_caps takut takut perlukan bahu roll floor laugh sneeze face ggmu all_caps,worry
tak ye penat resource session satu case je discuss jam pastu benda yg blaja sgt imagine case loudly cry face,worry
ok la malamni last la bunyi bunga api guruh kalau esok malam still ni taktau nak cakap la,worry
i sad i shit explain things disgust like much things say mix everything gahhh,worry
punya la focus nak cari case caries scale tetiba oral health education case sekarang panic nak cari requirement hahahahahahaha mati la,worry
dari dah ngantuk tidur tidur flush face,worry
aku rindu sgt kucing asyik dngr mengiau,worry
shitt i sign from normal tutor i corporate work i hv make proposal talk clients etc should i take job be i young,worry
bij all_caps ni all_caps test all_caps cod all_caps pal all_caps aku all_caps bangga all_caps tapi all_caps ttibe all_caps ade all_caps technical all_caps issue all_caps takleh all_caps hantar all_caps wtfff all_caps,worry
want die,worry
relationship want die live,worry
brother bbc all_caps price mmg masuk akal ye,worry
ya allah badan elongated_pd,worry
i literally emotional fuck,worry
fine line stupid take risk,worry
some people use self love card excuse selfish,worry
risau tgok pm all_caps tercungap tu,worry
see later maybe never,worry
ya seriously get weird sense humor,worry
i cannot even breath loudly cry face loudly cry face,worry
stomach pain,worry
aku cam bersedia nak ambik dropship lgi tapi haih,worry
man i fuck,worry
so exhaust i like upside face,worry
what i life,worry
harini cust stock gerak hahahahah,worry
oh damn final paper hard innit,worry
rahang buka face tear joy face tear joy face tear joy,worry
kan dah cakap politian bu maleh ah sambung,worry
ah ded week party face party face party face,worry
kes covid lepas raya chart increase chart increase chart increase,worry
i mean confuse i socially awkward person grin face sweat,worry
the anxiety rush bc train weeks,worry
harap faculty menghadapi fac engineer hadapi ya moga dijauhkan,worry
cannot find kimchi jiggae buy last night elongated_pd jgn orang buang elongated_pd plead face plead face plead face plead face,worry
tiap meet nak exercise anjir,worry
penat ah cenni kemas sikit asyik flashback hmmm,worry
wind go crazy,worry
if i cannot,worry
not kid give dh rd sem hmm,worry
i seize fear i might despair,worry
banyak status whatsapp harini ramai meninggal elongated_pd,worry
get meet sdp all_caps seniors i iz start get afraid work life huhu,worry
ya allah rse nervous hrini loudly cry face loudly cry face heart beat like normal so anxious reason,worry
apa suruh je gi sabah duk rumah hmm,worry
another k case today,worry
bumi flat la orang nak cari penghujung takut terjatuh ntah pergi galaxy kot,worry
papa mama sibuk cakap umur dah dah kawen diorang dah kawen elongated_pd k,worry
harap kantoi dgn mak hahahhahah,worry
hmm nak kl jam back at the keyboard hang mmg sahur dlm bas ah cenni,worry
i feel well,worry
syok downgrade orang middle finger medium dark skin tone,worry
sakit auto,worry
member sekolah rendah gila takcontact tetiba muncul facebook lepastu mintak phone cakap senang nak ws hahahahah apebenda nak ws geng tetiba,worry
tak nampak dah dgn course ni hmmm,worry
ok doakan dr baca pm team first time pm dr ni nervous lak,worry
aku nak,worry
bosan seh takde earphone,worry
get mentally ready next week k new case day,worry
what the fuck wrong selangor elongated_qm we cannot afford water crisis covid case state keep rise like crazy omfg,worry
i need change drastically,worry
better happy nerd hobbies constantly stress anxious try gain validation everyone,worry
i hate i burden everyone,worry
much negativity timeline please i need positivity,worry
takkan subject not kid harapkan lulus je,worry
nak letak mask dagu cuak mcm hanat yela kena k mnganggur je la mat,worry
girls weird fetish towards tall guy by the way i cm,worry
have fever night sleep well asyik terjaga every hour macam nak study utk exam esok ni loudly cry face,worry
aku habis kerja malam ni makan pasir dinner la nampak gayanya,worry
level procrastination disgust cannot help especially job get do time loudly cry face loudly cry face loudly cry face loudly cry face,worry
i say shut shut,worry
mencanak kes covid kat singapore,worry
might well pkp je malaysia elongated_qm elongated_em,worry
fuck surprise,worry
kenapa lapar sial eh malamni,worry
semester subjek drool face,worry
cibai cryptocurrency today phewww,worry
not even worthy,worry
break season aaahhh loudly cry face loudly cry face loudly cry face,worry
ya allah please please palm together light skin tone,worry
takde effect lepastu sakit nak start berpeluh tu,worry
okay lose earphone loudly cry face loudly cry face,worry
kesian selangor musim tengkujuh pon takda air,worry
lagi sedih benda dah plan,worry
takut bodooo dh la lpstu paham lpstu kena present loudly cry face loudly cry face loudly cry face,worry
mmg good game la takde group algo hmm kisyok suda masuk group aaa,worry
feel i scar sleep cs i nightmares,worry
rip pkp all_caps fasa bertahan,worry
know future mcm future niii loudly cry face loudly cry face,worry
usm taknk bgitahu masuk dh september ni,worry
aduh kesan minyak panas semalam meninggalkan parut ya plead face,worry
hebat siot ni jual agama clap hand clap hand,worry
waste hrs today sepatah haram paham,worry
risau jugak la tengok due date assignment hot face hot face,worry
i burden,worry
regret drink coffee anxiety attack,worry
lancau i go lonely fuck,worry
me so medical illness patient years old i think worst asthma her ouh i list brain tumour total vision lose leave eye gerd all_caps etc elongated_pd me oh elongated_pd internally cry,worry
kill day day,worry
hard sleep lately,worry
first time go class without anyone know hmm,worry
me make fake scenarios head hurt,worry
no trust love goodbye world,worry
what happen days,worry
tak faham run ahhh lnciau,worry
i already lose nearly kg i worry right,worry
rasa inspire nak hustle tengok orang dah sebaya capai ape impikan,worry
case dah mcm masihi loudly cry face,worry
dr type berdebar arep type ni cano,worry
ingat week dah gila week gila nampakmya,worry
question always bother question,worry
to white people say chill joke guy take religion joke forget report tweet victory hand light skin tone,worry
everytime purchase online mesti bedebar haih weary face,worry
habis plan d,worry
okay i decide nak buang jawatan xtau not kid buang projek,worry
main dota sakit perut extreme sport loudly cry face,worry
i try optimistic find reason enjoy home always something make feel depress god please let case go i study peacefully uni,worry
tak fam duduk bincang,worry
i take time spend together grant every moment gift,worry
bad habit get anxious something stall long possible actually turn bad haih wish could calm elongated_pd,worry
banyaknya benda nak kena study well prepare langsung bai,worry
meet iv esk test rip fm,worry
so strangers,worry
bila test ni cakap rujukan menakutkan,worry
gais result gais takut gais,worry
ingat kena skali je kali nyah adoi,worry
check email la next week,worry
abang bob coach kuaz years um all_caps face tear joy longer student anymore huhu shedeh,worry
pakcik takleh nak sop solat jumaat pergi je solat zohor kat rumah dasar selfish boomer,worry
group ni mmg babi mintak tolong present diam babi leader takkan minggu kene present,worry
they know compare us others,worry
i do not know rse malang gila elongated_pd everytime cod catia sw error save la run laa elongated_pd sedih,worry
bila niat nak clout kena backfire org bash nak cover whistleblowers how suppose cautious know go with kind mentality rakyat dipijak dgn org atasan,worry
pull nighter mata nak daftar subjek pagi ni kalau tidur ni azan zohor alarm clock,worry
penat takde mood lapar benda ah,worry
i swear if shoe rn feed rest life,worry
macam kena scam company,worry
tapi ajai pandai segi menilai takkan la sumbang nak cakap sedap,worry
i feel damn cranky bcs i tire,worry
baca chapter lupa chapter hm topics kena cover ni goodluck all_caps lah all_caps hasya all_caps esok all_caps nak all_caps tulis all_caps apa all_caps,worry
ku kau sakiti ku perasaan hati,worry
kalau kena kuarantin tu duduk leklok jelah tu je,worry
you could understand i think,worry
berat dugaan abe den loudly cry face,worry
if nothing good say someone death stay quiet,worry
subhanallah dr ni lajunya percakapannya,worry
sorry annoy,worry
back square malaysia,worry
restoran warung seangkatan dengannya dah tutup pm kalau kedai runcit serbaneka tu eh,worry
gelabah gak tolong set meet tan sri woozy face,worry
unhealthy unhappy,worry
bodo laaa smpai malam kena ni pehal,worry
chong takde upcoming weeks mampos kena lead whole it all_caps team sekarang dah stress,worry
i do not know feed,worry
human make stuff outweigh live things planet,worry
sorry tertunggu pulak,worry
sial project report finals habis dah berangan minum kelapa pantai elongated_em,worry
ahhh bodo sial,worry
algoexpert ads need stop neutral face,worry
umobile ni h je hilang connection bodo pe,worry
just hear ho all_caps explanation md all_caps deym amaze faham cam not kid blaja medic ceyhh haha,worry
sumpah nak marah takut ilmu berkat je eee,worry
fam jumpa asyik nak gaduh astu rindu,worry
i afraid heart,worry
la pkp rumah sewa de peti ais ni,worry
twitter problem le pic xleh load ni,worry
shit i need counselor,worry
apa kau ni fiq pensive face pensive face pensive face memalukan,worry
apa nasib,worry
i explain someone i randomly cry nowhere,worry
nak saimen org pasal skincare pulek,worry
haih nak demam badan takleh adapt musim winter ni snowflake,worry
tell go temerloh mata beli cookies subway elongated_qm yup i go elongated_em face steam nose face steam nose face steam nose loudly cry face,worry
i always never go good enough,worry
sigh elongated_pd,worry
terus takde mood,worry
lupa nak shopback kali beli barang aduhh,worry
nervous ni nak terberak,worry
laugh out loud cannot stop cry,worry
be weirdo eat anything sambal belacan,worry
watch elite hours really good ideas i lot test final procrastinate like i get nothing,worry
passive aggressive shit,worry
too many sin commit i guess next home,worry
next gaduh nak workshop report lak mencabar sem ni,worry
aik hak kebebasan bersuara,worry
always tht specific person yg ruin plan haih,worry
brain shut kenot think,worry
case sabah rise let us pray hope best hope get high day,worry
result upu all_caps lg tp result yg stress all_caps,worry
therapy expensive dude,worry
penat mcam,worry
why cockroaches exist woozy face woozy face,worry
i do not know burry feel anymore,worry
makin teruk pulak ulser ni,worry
dah habis informal dah muhyiddin mesej malam ni kalau orang malaysia faham tau la man facepalming light skin tone,worry
sometimes i think suicide the demons inside head always whisper ears i think bravest thing i ever continue life i want die,worry
wake late damn,worry
actuarial path cruel path relieve face,worry
think sleep hours straight elongated_pd,worry
orang sad something cannot control ni manusia ada perasaan how sad elongated_qm,worry
i do not know always think bout future every second,worry
haih serba salah kat humairah fikir benda mcm tu nak stress loudly cry face apalah shey oiii,worry
purpose existence anyway,worry
still pelik walaupon si ratu ni send link story youtube elongated_pd orang share link tiktok ya allah kenapala kau kurniakan kawan pelik cemni elongated_pd,worry
i session fill today patient cancel last minute mana la nak cari last minute case mco ni loudly cry face,worry
oh harini birthday coronavirus laugh out loud,worry
sop all_caps clearly state person table elongated_pd and ya nerve bring children make table what the fuck wrong ya loudly cry face,worry
kenapa all_caps ada all_caps orang all_caps letak all_caps commas all_caps and all_caps periods all_caps dia all_caps space all_caps from all_caps the all_caps word all_caps wth all_caps be all_caps psychopath all_caps,worry
lupa dah plan system sre haritu,worry
titas hancur lgi be all_caps,worry
malas sial nak drive kete,worry
fdjfhhdjdjxjfb lupe all_caps save all_caps hilang all_caps satu all_caps chapterr all_caps,worry
besok test ekooo ya allah takutnya loudly cry face,worry
kind miss someone i annoy,worry
dah kena start fikir pasal fyp elongated_qm ke takperlu elongated_pd,worry
kering gak dtg um all_caps time sepatutnya ambik barang ahshahshahhaah felo kasi jere ohoiii,worry
why all_caps do all_caps i have all_caps to all_caps go all_caps thru all_caps monthly all_caps pain all_caps,worry
kelakor maya ni sidai minit subjek takde,worry
asal all_caps la all_caps tadi all_caps tangan all_caps ketar all_caps lak all_caps masa all_caps not kid all_caps scan all_caps hdjsjsjsnns all_caps,worry
watch anime laugh hysterically also turn happy,worry
everyone taller,worry
apo tiber blackout loudly cry face,worry
i nervous see dr,worry
hope agent blacklist jela,worry
can like guy past stop come suddenly say weird things just fkin hormat boyfriend please,worry
