text,emotion
rezeki pagi ni  ,4
"who do you expect would love you if you dont love yourself?  nobody lmao.   love yourself, bitch.",4
"can we like, just date without sex in mind?",4
"i like you but i no desperate. What happens, happen. life is too cool to wait for someones approval.",4
i am ugly but i have values.,4
hows my view now? ,4
nak hike uwu harini kita str8 ,4
touchdown!,4
Nak. jom sape2 nak bawak i ,4
Thank you alang and ariff for spending time to educate my sad poor ass. ,4
"Sorry but overrated and overpriced. rasanya just okay je.  Nasi lemak paling best adalah NASI LEMAK WAK KENTUT, Kulai, Johor! ",4
i like to bang kok ,4
"i have 3 interns assisted me do work , walaupun ada flaws but theyre very hardworking and helped me alot ! ",4
bitch thought i was joking  i AM hoeny. I am the living epitome of my username  ,4
i need more participation! ,4
"i like you but im now single. so i can keep flirting around cos its fun, until were together then im all yours.  guys, is this good policy to live by? Discuss your reason.",4
goodnight semua,4
Hope is not a strategy. Luck is not a factor. Fear is not an option.,4
"basically how my room would look like every morning shshsh, i do my bed after balik kerja kay! cantik sampai malam ",4
"but for real tho, perfume dorang best ",4
"at this age, i dont want cinta monyet, i dont want to wait for anyone, i dont to fight losing battle to have anyone, i dont want losing myself to find anyone.  ill just be myself. maybe along the line, someone will come and build a family together.",4
Loving myself is a freedom I have never had before.,4
I would never stoop so low for sex. I am horny? yes. But I have standards.,4
Thanks bagi i pegang tangan you ,4
decathlon jomm ,4
Sedapnya perfume Zara ni buat i hoeni dengan diri sendiri ,4
i did rm50 per week. alhamdulillah pandai masak simple tapi boleh ditelan  ,4
crushing since 2016  @fedfadzyl ,4
i enjoy so much time with my Twitter mutuals @ friends hangout today. I like each of yall. Thank you!,4
but fr shes pretty tho ,4
gemorning!!,4
i need to save 4k in 3 months for a car that i have no idea what is it for.,4
My friend kongkek his own boss for a promotion  #goals ,4
 road to getting laid ,4
ya tuhan hensemnye ,4
"Today was weird. My phone died at a bustop. While waiting, I approached a girl, told her I sucked d*ck few weeks ago. We talked till inside the bus. Before she went down, she asked for my number and we hugged.  Nice day.",4
"i need loving, intimate, close friendships more than i need a relationship.",4
Goodnight semua.  Semoga esok adalah hari lebih baik daripada hari ini. Amin.,4
i need to be better,4
girls gonna like this ,4
"As of today, i left @umobile after 2 solid years of loyalty.  And found love with Unify &lt;3.  Less shitty services, faster internet.",4
Semalam n harini both days i keluar this weekend. Both times my friends belanja i. Im so blessed!!,4
Suamimu ex ku  ,4
uwu dapat hadiah  ,4
"woke up today and saw a girl in my housemates room.  Once shes out, i asked him.  Me: semalam pakai tak?  (referring to condoms cos i gave him some before)  Him: Uish, sempit bang.  He misheard my PAKAI TAK with OKAY TAK  omg too much information on heterosexual sex.",4
Thanks spill tea pasal alang  ,4
"We face different challenges and struggles, yet we feel the same thing. These messed up up feelings somehow connect us. Made me feel what you felt and made you understand how I felt. Maybe that way, we know that we are not alone.",4
"tadi tepat 6pm a chinese intern galas beg siap2 datang kat i cakap nak balik dulu hajsjsjsb i was like, balik je la dah abes ofis hour dah pun. alhamdulillah my company  respects fixed working hours. ",4
i wish i can bring people who disagree with me on Twitter to meet and have a civilized and professional debate so i can literally show them how puny their minds are and obliterate their arguments when it comes to discussing things/issues which severely impact other lives ni.,4
al-masih kirim salam. ,4
"Thank you @outreachworker3 for the assistance!   Meh sapa2 nak condoms, belajar ilmu sexual protections, HIV/STIs  knowledge and assistance, support groups, etc, reach out to your nearby outreach NGO/NGI.",4
omg i nak  ,4
"sayang, yea, of course ",4
"See, PLHIV boleh hidup normal macam orang lain dan ada zuriat macam orang lain tanpa menjangkiti pasangan atau orang lain.  Alhamdulillah for this brotha.  Hentikan stigma terhadap HIV. ",4
wehhh sksjsjjsjs  ,4
"My housemate is on loudspeaker, on call with his GF.  Me: Whats her name? Him: Adila Me: Oh, yang you bawak balik haritu eh? Hi Adila!  Him:  Adila:  Me: oh..  Everyone:",4
Lepas tengok ni terus nak jadi founder local skincare product. plis support my melayu bisnes. ,4
We all tryna survive here. Ingat senang ke  sorry i cant attend to some of yall personal issues even if  i really wanted to.  One of the most effective surviving mechanisms ive learned throughout 2019. ,4
anyone nak tengok meteor rain tonight @ ulu yam? jjomm,4
kalau jumpa i harini tegur2 lah kbai ,4
"Ape lah korang nak jadi pedo sangat ni. Budak2 sekolah miskin kot, nak lepak sekali pun nak kena tanggung semua.  Cari la orang2 yg bekerjaya, daddies misalnya.  Slide DM untuk daddy min. eh",4
My tweet compositions;  1% intellectual 99% horny ,4
open vacancy for bestfriend with benefits.  eh.,4
2020 resolution ,4
semoga tahun ni i will no longer be single. I harap dapat la someone yang loyal &amp; loving &amp; loyal &amp; understanding &amp; loyal as a partner.,4
My azam for 2020 is to keep my virginity.  eh.,4
New Year starter kit ,4
Wish i goodnight please. Yall I need it!!,4
The only reason people be talking behind you because theyre BEHIND you - where they always belong.,4
it has a good ending. ,4
hes cute :),4
lets be halal on the streets haram in the sheets together.,4
"Ah, its the last weekend of the decade. Gonna see this again for another 10 years lah",4
"im not as twitter-interesting as i used to before. i rarely tweet those emotional, sad, depressing, suicidal tweets anymore.   Not because stopped feeling them. I still do. I just stopped wanting to feel them. I want a better life, I want to feel feel love, I want a change in me.",4
Orang single je tak tido lagi time ceni,4
"Sepanjang bulan 8 &amp; 9 tahun 2013, kakak dia couple dengan 10 jantan serentak.  #madrespect ",4
"In conclusion, today i pergi IKEA, Decathlon and The Curve damansara.  productive weekend lmao pasni makan megi",4
Anyone going decathlon damansara today? see yall there,4
hehe kat masjid ni. see my level alhamdulillah,4
Quote/reply this tweet with an important advice to yourself in 2020.,4
yeh but the pictures are backward. ,4
i was a fucking mess.  i am not now. i am good. i excel. i am living. i strive. i am capable of loving and caring. i smile. i laugh. i love.,4
"Holisheet the manager just called me and said he was sorry they could not confirm me earlier because the ceo was unavailable for whole week.  He then said, sayang nya youre already employed with other company, we really wanted to hire you  This is too good to be true damnn ",4
im glad im single and dont need to commit to this shit ,4
she really do be the loml  ,4
my office has been playing a 10-minute remix of Cotton Eye Joe on the speakers &amp; i wanna die what is this pasar malam energy,4
jay-z’s face is my face when i play mafia ,4
"next Friday! it’s been about half a year since i last performed, but jom singsong together  ",4
girlfriend: i wanna eat me: there’s noodles downstairs gf: i want like rice me: ok u can order gf: *orders pizza*,4
i got fat but i guess that just happens when you’re in a relationship,4
my girlfriend said this tweet is my energy ,4
can use the rm30 for grab fares to &amp; from telawi on a single friday night ok la can save money get two extra shots ,4
people tell me my sister’s pretty but do they know that her farts smell like they were freshly flown from hell,4
third time’s the charm with bosses i guess. i’m glad mine’s amazing,4
(company meeting to kick-off 2020) boss: how has your 2019 been? guy sitting at the back of the room: tired,4
"papa: djokovic pukoi nadal mama: ha, jokowi pukoi dajjal?",4
megan done took a whole prince & for her he left his evil royal family now thats sum barbie princess type shit ,4
just by looking at this photo i can already tell that i am that ball’s height ,4
i havent met my niece yet but isn’t she the bebiest ️ ,4
"also, bunga bunga cinta is great song &amp; it has always been a great song dont @ me",4
Once the singer sounds like chris martin but in indonesian,4
my boss has a really bad sorethroat so now he just sounds like shakiras singing voice but 4 keys lower,4
the harmonica rendition of the jurassic park theme song is my 2020 vibe,4
"shoutout to the queer busker at uptown hawker centre karaokeing to katy perry, demi lovato &amp; kelly clarkson songs on the speakers with an audience full of malays before ending the set with into the unknown from frozen 2 you are my 2020 energy",4
2020 resolution is to stop ordering food delivery. okay maybe after this one that’s currently preparing my food i can’t cancel now,4
its 2020 and i cant wait to look back at last decades fashion and cringe,4
we all be like “2020 pls be nice to me” but the question is are WE gonna be nice to ourselves this year?????   yes,4
(in the car with family &amp; Vogue starts playing on the radio) me: papa it’s madonna!” papa: mcdonald?,4
bu-duck rempit weng weng ,4
lana del rey out there looking like a normal individual in 2019 like all of us she lana del reygular ,4
aka every family reunion during raya ,4
guys look at this cute wrapping paper i used to wrap my secret santa gift ,4
i am obsessed with this photo of my girlfriend’s cat like he is so perfect ,4
no presh lol ,4
the fab 5 telling me through the tv screen that i own my life & i can be what i wanna be  ,4
we stan emrata for being a decent human being ,4
y’all that candy episode on pose got me BAWLING,4
my favorite tea is teatea,4
phileo damansara more like phileo booty yknow what im saying aha ha hak,4
"why curate if you know you lack experience. you don’t just say things that can be hurtful to the community, you should learn to be mindful of the platform you’ve been given to share your words. share them wisely. ",4
scott got scaught ,4
"dunia dah diakhir zaman, jom la kongkek kat taman ",4
always gotta listen to goodbois &amp; their good advice ,4
difference between french toast &amp; malay roti telur:  french toast: “lightly dip the bread in eggs before laying it gently in the pan under simmering oil”  malay roti telur: “MIX THE ROTI IN THE EGGS THROW THE ROTI INTO THE KUALI WITH THE OIL PERCIK-PERCIK &amp; POUR IN THE EGG ALSO”,4
both are wonderful pieces of art. ,4
had an update with my boss &amp; he told me youre mature for someone your age while i deadass was wearing my tell your dog i said hi crewneck ,4
i’m having such a terribly busy day at work &amp; my mom texted saying she got me two &amp; a half kilos of mata kucing &amp; now i’m back bitches,4
the rug’s name is Mat lmao i die ,4
"i’m your little sister, my job is to create as much inconvenience as i can in your life ",4
"you’re my baby yoda bc baby, yoda love of my life ",4
"aura dia masyallah,,, mintak kena tolak masuk sungai klang,, ",4
come i belanja u some meatballs ,4
"i found some quotes for a wall design idea and i gave them to my designer colleague &amp; she read &amp; deadass said ooo, kenyan proverb, thats a nice name ive never heard of him before yall i DIED",4
look at how beautiful she is. ️ ,4
i live for the comment section  ,4
LIL BUB  ,4
my girlfriend had 3 pimples on her right cheek &amp; her mom told her that they looked like the iphone 11 cameras i’m still laughing,4
thanks to zanmais super slow service i only paid 3 bucks for lunch including dessert today so thats pretty chill,4
getting new glasses done so i can step into the new year with 2020 vision,4
i give v good hugs ,4
who knew my fav song from frozen 2 was gonna be sung by kristoff lmao,4
not my fault i’m the funny one in the family ,4
"i am aalex, god of my beauty   wow what a fuckin leo ",4
there was a time that i was convinced that i was NOT gay bc i didn’t have a crush on shane like everyone else did but turns out i just preferred femmes so like nope still gay ,4
5A tapi sekarang dah bodoh kira 2x3 pun guna calculator ,4
OF COURSE her car number is 69 i love this sm ,4
me: *talking about the netflix show Atypical* my girlfriend: “80 pickle?”,4
the new dua lipa song slaps fr,4
brenda from scary movie is my spirit animal,4
"this is why no matter how much i wanna go on a cruise, i’m never going on a cruise. ",4
she really said byemen ,4
wei bapak lawak ,4
babi lawak sial that tiktok i snorted so hard i think one nostril got sucked in,4
when my colleague was 10 she had an inter-class choir competition for merdeka day at school &amp; her teacher made them sing celine dion’s my heart will go on,4
my gepren took this photo of me  ,4
natalia dyer was in the hannah montana movie??? demn she was so smol,4
my girlfriend gets drunk &amp; she just takes pictures of me??? then she swoons at them even when she’s sober like aaaaaa ma hart ,4
it’s always the quietest colleagues that break out the gaga songs during karaoke,4
they’re cats ,4
the two lesbians have now evolved into two gay men we stan the limitless queer spectrum ,4
if oprah was vegan she’d be okra winfrey,4
liam be dating moms AND kids lmao ,4
"yesterday i had a WIP meeting with my bosses and one of them asked me if i knew what the acronym stood for &amp; i said Work in Progress, and my other boss (obviously a man) said it could also be Women in Progress, which then i replied &amp; it could also be Women in Power, diam dia",4
"the gay roll is what you call when someone folds their short sleeves a little higher, &amp; also when i fall down the stairs",4
when you merajuk with your girlfriend but still wanna hold hands with her ,4
every cat owner: ,4
watching queer eye: we’re in japan rn &amp; i just wanna give the lady-san in the first episode the biggest hug ,4
"watched zombieland 2 last night &amp; i really thought it was better than the first one, &amp; i loVEd the first one fml i’d watch it again in a heartbeat",4
a day late but happy halloween ️ ,4
my mom texted the family group this morning saying “i truly love yoga” &amp; idk if that’s a cry for help,4
throwback to my colleague’s bbq party where i got so stoned &amp; ate all the food &amp; then panicked when they asked me if i wanted to join them play taboo bc gworl do you not see how i can’t function rn,4
makeup no makeup also the most beautiful to me ️ ,4
YOU are cute ,4
"my girlfriend and i booked an airbnb so were just gonna have a lil getaway and chill, plenty of corn cake kinda thing  ",4
im cute as heLL  ,4
thinking about that aku hidup untuk tetek tweet bcs same ,4
"and in the womb we all start off as female, thats why men have nipples lol ",4
im sitting in between two very talented women. im blessed,4
"brb,, marrying the fuck out of my girlfriend ",4
how did i get so lucky ,4
my girlfriend wrote me a song im actually crying,4
when it comes to kepam ass malays semua benda salah la. you can never win lmao.,4
ive been laughing at this since yesterday ,4
heheheheheh cant wait to see my girlfriend at her band practice hehehehehehehehe bapak hOt,4
"my girlfriend is so talented,, woW ",4
uwu ,4
baby can i put my makeup brushes in your face?    ,4
i cant believe i share the same birthday as this GODDESS ,4
i shouldve included my brother but oh well. ,4
the birthgiver              the child  ,4
im at work ill continue this later  ,4
i absolutely hate my voice but lets go kids ,4
ITS MY GIRLFRIEND YALL BETTER SUPPORT THE HELL OUT OF HER ,4
finally watching the haunting of hill house and i just wanna say that i would bottom for theo,4
these are my top 4 barbie movies frfr ,4
usually my favourite thing about a boy is his girlfriend ,4
i smell like weed    ,4
me and my girlfriend basically uwu ,4
this thread made me feel so good about my big wavy hair  ,4
this is the photo of me that ill be showing my plastic surgeon when i wanna get a nose job ,4
I just knOw I had a special connection with lilac uwu   ,4
literally all i do when i meet new people is talk smack about where im studying lmao,4
",,,, i kinda like it uwu  ",4
my dad named me after KLIA because he was rushing from the airport when my mom was in labour. the spelling of klia rhymed with the spelling of my name (alia) sekian.   my mom wanted to name me marissa but ok thanks dad for naming me after an airport ,4
yes. ,4
that one time i looked cute at work ,4
girls go clubbing to get drunk and dance like nobodys watching and have fun. drop his @ i wanna beat his ass up lol ,4
me when i see my girlfriend ,4
i love my girlfriend shes so perfect shes JUST like this ,4
jom date sehari @noreendarma ,4
im such a beautiful girl   yes i am ,4
"bcs im beautiful and i own it, i own my body, ill do whatever i want with it  ",4
me vs the people i share a birthday with  ,4
something my girlfriend would say ,4
so like my username is actually a literal translation of art lady in elvish ,4
thats literally elvish omg i-- ,4
i need this on a tshirt ,4
the tiddies | the face  ,4
we all do maam  ,4
old books sharpies  petrol spray paint  nail polish ,4
so happy to have her as my mother    anywho ariana and i share the same sun and moon sign hehe uwu  ,4
girl you are STUNNING ,4
"egg: scrambled or sunny side up steak: medium milk: oat milk  alcohol: sangria, red wine warm drink: coffee or tea ",4
"i watched parris choreography for yummy like 100 times because it was THAT good,,, they made the stupid song sound better",4
brb gonna go ham on buying earrings,4
yall i finally got piercings!!!!! literally 22 years late,4
imagine being this gorgeous  ,4
bitch i chokeDt ,4
please tell me they called it Alpacafe ,4
me thinking about my girlfriend until 4am because shes so dreamy ,4
i think this is my favourite makeup look so far  ,4
aight so who wants to go with me  ,4
hhhhh the backup singer was totally eating up canoli carbonara ,4
my girlfriend being romantic in a dog cafe:   her: of all the bitches in this place you are my favourite,4
"all the beautiful girls quoting this tweet with their dyed hair, yall are QUEENS ",4
i am alia. festive spirit of the cinema. i will bring you the gift of god and baby. believe in me because i love you. ,4
"What ever happen, happen. Ill just go with flow",4
Only when u need it,4
We got to do what we all got do. May Allah ease every step&amp; journey for us.,4
Boyf said my nails looks like kad raya. But its okayyy i take it as a compliment huhuhu,4
Hahaha ikr!! cara aku ckp ok or panggil dia pun boyf aku boleh tahu aku aku tak okay. ,4
"Next year gonna be the last year. I need a break. I need a new thang, new enviroment new vibes.",4
How to not love this man laaaaaa i kenot ,4
Everytime aku nak keluar kan kunci kereta dlm bag hahaha ,4
Night everyone ,4
"Bismillah, assalamualaikum  ",4
Call me weird but i dont this with my mum. Hahaha we are frenemy ,4
Lovely ,4
I want to share exclusive promo for cheese drink &amp; croissant lover! You can use my promo code (chizuandhonzuAida). Enjoy 10% off whenever purchase @ChizuHonzu combo.,4
Chocolaaateee dayyy,4
"Love, marriage, dick. Yo wtf hahahah ",4
"Goodnight everyone, ",4
Happy sunday! ,4
Yay done!,4
I appreciate it. Thanks alot,4
Never felt so good. Gonna end this year with good thang.,4
Both of my sissy!! ,4
I think i should join them kat pd. uhuk long drive here we gooo,4
If you know you did things that bothers me you should have say something or whatever instead of laughing&amp; make it seems ok.,4
Mcm best je mkn chicken chop ok lah bye,4
People do shit to us We just repay with kindness  Oh u think I’m that dumb HAHAHAHAHAHAHAHAHAHHA ,4
Belanja Starbucks @flackitsman HAHAHAHA ,4
I Stan sis Viviana!,4
Smile! ,4
Yesterday was my baby brother birthday! ,4
Okay was not expecting it to blow up but thank you️,4
My husband better be like this ,4
That highlight tho ,4
I always wonder why international artis skip Malaysia for their tour. Now I know why.. But trust me all this low mentally cant even afford their show tickets just saying haha ,4
My Team! It was incredibly fun doing the shoot with u girls! Honestly best team ever!! If you guys haven’t watch Miss Pink Lady S2 better watch now at @misspinklady.tv YouTube channel! Watch it live every Saturday 9pm! Also #teamhaneesya on the YouTube comment okay! ,4
I was feeling hella cute today ,4
So cuteeeee ,4
The queen is u babe. Mua n Photografer   I stan ,4
Damn ,4
Pizza n Netflix  Oh hell yes ,4
One of the best shoots for 2019 ,4
"The best school song. I remember time kat sekolah seni, lagu sekolah la paling bersemangat nk nyanyi. When I changed school. Dari form 3-5 tak pernah hafal lagu sekolah baru ",4
In 2020 I’ll be happy to see ya allah  Omg this is super random️ ,4
Dance Monkey cover! Full video on my ig️ ,4
2019 was shit 2020 I’m hoping FOR A BOMB ASS COMEBACK! ,4
HAPPY NEW YEAR ️ ,4
Awh ,4
The dumb shit I do with my brother ,4
Bila ambik gambar ngan org comel kite pun feeling comel jugak ,4
Paparazzi everywhere hahah Thank uuuuu️ ,4
But you know I rap... haaaa HAHAHA ,4
Sape yg teringin nk jd model korang boleh dtg casting ni! I wanna help you guys to achieve your dreams! Jgn segan Jgn Malu. To be confident is overcoming your fears. ,4
"Last teaser! This song di inspired by the story of my life but it doesn’t mean it’s about me honestly. We just wanna show u, if your at the lowest U CAN GET BACK UP TO THE HIGHEST. Don’t forget the check it out!  ",4
"Teaser 3. Lmao aku dari dulu lagi memang tak confident ngan suara aku. Jadi, for this first song abg abg @bimasaktiband yg pujuk aku. So it’s my first song n I don’t consider myself as a singer sis sedar diri but trying something new is fun! ",4
I know I’m gonna get shit tons of hate from this song but lmao wtv  ,4
Teaser 2. It’s time for me to rise. Cukup la dh lama sngt tinggal Twitter HAHAHAHA jk  ,4
Haiiii IM BACKKK  Oh n I’m back with my first ever song so I hope u guys like it cos you guys are the reason why  ,4
HAHAHAAHA COMPUTER KNOWS ME TOO WELL LAH ,4
Today’s shoot damn lit sial ,4
Obsessed la ngan Ariana idky ,4
I found that the smell of lavender helps you to sleep at night! Been doing this recently n with doa I really sleep well!,4
My brother handsome like me ,4
Lebih suka dinasihati depan2 Abg zizan thank youuu ️ ,4
"It’s amazing to know that along this journey ada yg suka ada yg benci, Ada yg Dari awal benci jd suka, ada Dari awal suka jd benci. I open my dm everyday n everyday org mintak maaf.. alhamdulillah ofc I maafkn all I wanted is you too know that’s it’s wrong to do so. Bless up!️",4
Bali is damn beautiful weh ,4
Spamming my Bali pictures here ! ,4
"Dear self, I love you 3000️ ",4
I rarely post pictures with my wavy hair cos I think it’s messy but heh why not ,4
"Since both sides dh mintak maaf, I hv no problem with them, they hv no problem with me. So I’ll be deleting the video. Thank you for sharing the love n hate️",4
I love her ️ ,4
Hello sun! ,4
Moving on from whatever has happened ,4
I need her level of confidence ,4
Bless good people’s heart ,4
Ya allah that proud face️ ,4
So far the cutest reply️ ,4
WEH FINALLY WEH SUMPAH KAU MANUSIA PALING BIJAK TERIMA KASIH SEBAB NAMPAK POINT AKU. Case closed I can rest in peace know there’s still smart Malay people ,4
️️️ love till the end️️️ ,4
Ada I marah dia ke lmao.. I’m saying thanks la ni gurl ,4
Lmao betul la I tak ckp pun dia tipu? Ada I ckp pasal hitam? Tak kn saja je nk post hehehehe ,4
My attitude is based on how you treat me. Makeup by @flackitsman ,4
Always my favourite mua️ ,4
Maybe we need to let guys wear heels so they can appreciate women more  Thanks @KeischmmanK for the idea ,4
HAHAHAHA KENAPA BARU SEKARANG AKU TAHU VIDEO SHARK FIN SOUP AKU VIRAL N I know this cos of a blogger called me Yall be really doing it for the clout,4
Yall can say anything u want  I’m happy enough ,4
"If my future bf is not like this, ur not the one. ",4
Yall just before u start hating me. Check out my recent ig video okay,4
We need more like this instead the negative thank you @HypeMY ️ ,4
I’m happy  with my decision to talk about dark skin.  If ur annoyed with it pls block me tq ,4
Hv to hustle eventho it’s 2am in the morning ,4
Yall too pretty! ,4
No one:  Not even Me:  Him: I’m just so dumb ,4
Wait I reached 16k followers on Twitter  This is amazing ️ thank youuu guys!,4
Thank you ! ,4
CORRECTION TAN SKIN OR ANY SKIN IS ATTRACTIVE ,4
YALL MY PHONE FULL WITH ANTS ,4
Sis u pretty F them ,4
Thank youuu! Someone understand ,4
I SALUTE YOUR BF LAST LONG SIS ,4
It’s your problem not mine HAHHAA ,4
Paling win lah️ ,4
YALL SO AMAZING WAKING UP FEELING SO PROUD OF ALL OF U!️,4
My favourite word now is Dumb n shit,4
Aku suka Cara dia balas. WELL DONE BRO! ,4
Her: I don’t understand what’s she’s trying to do Me: I’m tryna motivate people  Her: - being dumb ,4
I know that feeling been there done that n never going back!  Love the spirit girl️ ,4
Aku Suka Dia punya #DontMessWithAQueen ,4
This is such a blessing ️ ,4
Heh ni aku nk tepek kat muka org bila ada org ckp bukan ada org kesah pun. Your pretty I mean look when the sun hits ur skin ,4
Absolutely a pleasure ,4
Okay let’s do this. To all the boys n girls that always been told hitam post a picture of yourself with an emoji  Represent yourself n be proud! Tag me too so I can repost! ,4
Looking at u ,4
I can’t stop laughing  ,4
Yellow makes me happy  So now u know my favourite colour ,4
I tak tahu rempit pakai the word “For real” HAHAHAHAHA ,4
Smile!! ,4
Wtf? He must be raised by wealthy family that his mom doesn’t hv to do all the hard work duduk rumah je well alhamdulillah but not all women has the same fate. Every woman has the right to work. End of conversation. ,4
Gonna be active on Twitter again so hai,4
"Tbh when I was at gvf. The longest video I took was 1:30 minutes cos it was my favourite song  The rest was like 20-15 sec. cos I feel it’s better to enjoy the moment, record sikit2 sudah. Cos like erm hands are disturbing my view",4
So much tea ah,4
Wow Twitter is all about gvf,4
Can’t choose which one so post semua je la hahaha @grumpysasha ,4
I kinda like my makeup ,4
Don’t care even tho it’s blur ,4
Gvf was lit  ,4
HAHAHAHAHAHAH ,4
Stronger then ever ,4
Sabar hanee sabar,4
When I was a kid me n my brothers always fight cos of this ,4
Snapchat filters make me feel cute  ,4
Dude your super talented  ,4
Singapore was lit! ,4
Me trying to understand your point ,4
Tbh I feel much better  I mean wayyyy better than before  ,4
I’m so in love with British shorthair cats!  Does anyone willing to let me adopt 1 or 2? I promise to take care of them with much love!,4
I want to be the girl who makes ur bad days better &amp; the one will make you say “My life has changed since I met her” ,4
I want to be like her️ ,4
"Hey guys so I did an experiment for hair mask that really worked! It’s for hair lost , hair growth n dry hair! So look it up on my ig!️",4
Tuesday mood ,4
Awww appreciate that a lot! ,4
2015 vs 2019 makeup  Proud of myself ️ ,4
Most welcome love! Hope u like it️ ,4
Adik Aku ni sumpah comel do haih gerammmmmm je ,4
Be my sunflower n I’ll be your sunshine ️ ,4
Pipi pau ,4
Kyo be like ‘yes next mangsa aku’ ,4
Aku kawan dengan pondan. Dia selalu lepak bilik. Kadang2 dia tolong kemas loker and tido sekali. Tetiba satu malam tu aku tersedar dia tengah raba aku. Tangan duk usap dari badan turun ke boxer. Terus aku tarik tangan dia buh dekat kote. Lepas dari tu dia tak lepak bilik aku dah ,4
WONDERLAND UNTUK SEMUA ! ,4
Terbaca bismillah sebelum teguk arak. ,4
Jangan sampai aku p sekolah jerit mengantok mengantok,4
Hhahahahhhahahaahahahahahahahahhahaahhahahhahhhhhhahahahahhaahahahahahah ,4
Aku baca tweet ds ni dia duk jual nudes boleh dapat 2k sebulan. So ada sapa nak beli nudes aku tak? Nak pakai 350 ja. Nk bayar masuk kelas ni before exam.,4
Happy birthday ️ ,4
Salam azwak. Harap ibu awak dah sihat. Amein ,4
"Salam watson, ada berapa jenis vibrator jual, design mana paling ok and dapat good review? Help a bro here. ",4
Nak jadi azwak ! ,4
Ya habibi.                    Ya baby ,4
"Aku tak buat paid rt dah tau sebab bz bulan ni nak exam. Takleh commit. Tapi sapa sapa nk rt, just dm ja. Aku free aku rt kan. Sapa aku ada hutang rt tu dm la tweet naa.",4
Janji green arrow aku happy dah. ,4
Ada satu lagu ja tapi listener 100k. ,4
One of my fav skyline view in KL. Lagi lawa time sunset. ,4
Hahaha. Tak sangka ada lagi geng semangat macam ni. Kalau lepak dgn rider tu tobat lawak. ,4
Cinta orang dulu dulu.   Kalau nanti lagi 20 tahun anak tanya macam mana abah mengorat mak?  Abah kau suka tengok mak main tiktok. ,4
Mai la malaysia. Kami terima. Say no to racist and xenophobic country ! ,4
Semalam susun note. Rini print ja. Nampak tak aku procrastinator yang power.,4
Lagi rela makan kaki ayam dari singgang ,4
Malaysia tak ban sebab kami ni nak tunjuk kami ni tak racist and xenophobic. Datang la sini melancong. ,4
I guess cikgu perempuan lagi berani ni. Mesti idea depa ,4
Aku baca thread ni kuat kuat terus tukar jadi sinetron. Sedap betul dia maki. Haha. ,4
Buat fans MU aku tunggu ampa dalam gua ni. ,4
Macam babi ek. Laju ja follower aku follow. Hahahahaha,4
"Kalau laki boleh buat challenge tu, aku nk buat gak la.",4
Weyyyyy ,4
"Sebab gender is social construct, so my nephew rini jadi gegirl. Aku kenal kan lisa ! ",4
Terbaik YB finally buat kerja. Terus ke jepun. Naik flight airasia ka YB? ,4
"Kalau aku dpt 50 juta USD, aku sanggup tutup akaun twitter. Bagi alasan twitter ni toxic. Diam diam enjoy the money. ",4
Ya huhu ,4
Sembang nak beli haaland tetiba ambik ighalo. HAHAHAHAHAHAHAHAHAHHAAHHAAHHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,4
hari tu aku makan nasi kukus kambing dekat kafe petang malam. Kambing dia power teruk. Sambal dia pedas ! Malam ni aku beli terus kambing saja. Siap perap. Esok aku masak terus. Kalau nak order boleh roger @NasiKukusBRO terus. ,4
tudia ayam dia. ,4
10k rt the roti ni tukar nama jadi roti samad ! ,4
Patut madey pgg education. Dia nak buat balik english tu.,4
This level of self love we need in 2020. Love yourself ! ,4
"Those women who do as such will never be happy in their marriage/life.  Percaya lah, Allah Maha Adil.   ",4
"Dulu takda ipad, youtube, internet memang la. ",4
Kek apa yang haram?   Kongkek  #Hambarjumaat,4
“congratulations you’re hired!”  “congratulations you’re approved!”  “congratulations you’re accepted!”  “congratulations you’re promoted!”   Will be your 2020,4
please be gentle w yourself. you’re trying. if it’s taking u longer than you thought to achieve something or get somewhere that’s okay. try not to compare yourself to others too much because not everyone gets to where they need to be right away. you’re alive that’s what matters.,4
remember that you’ve made it through even your worst days,4
"you won’t always wake up in the mornings with such a heavy heart, I promise.",4
who are you living your life for? I hope it’s you and I hope it’s full of happiness and love.,4
u guys need to chill lmao,4
Be picky about the energy you surround yourself with.,4
I hope something unexpectedly good happens to you this week.,4
you still have so many years to meet so many people you never knew you could love so much,4
Its okay to take a break and rebuild your heart.,4
learning to accept apologies you never receive from people who aren’t even regretful is probably one of the most difficult yet essential skills you need to master as you grow older.,4
shoutout to the people who don’t think double texts seem clingy or uncool text me all day spam me i love that kinda shit,4
May the next few months be a period of beautiful transformation,4
Aeril zafrel is just funny asf  ,4
blessed. I really need to start counting my blessings.,4
a badass rapper with good sense of humor  ,4
Date in private. Love in private. Be happy in private. Live in private. Make money in private. Take your losses in private. Rebuild yourself in private.,4
Be a good person but don’t waste time to prove it,4
